document_post_id	document_type	pattern	document_title	sample
5331	interrogation_protocol	list_density	Протокол допроса В.В. Глухенко	Протокол допроса В.В. Глухенко ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Украинская группа (НКВД УССР) 1935-11-21T19:07:00 protokol-dop
9746	special_report	date_headers	Спецсообщение Г.А. Молчанова Н.И. Ежову с приложением заявления А.Н. Слепкова и справки по его делу	.И. Ежову с приложением заявления А.Н. Слепкова и справки по его делу ПРОЦЕСС 2-12 МАРТА 1938 г. ПРЕДЫСТОРИЯ Предыстория 1933 1935-11-20T12:43:16 zayavlenie-a-n-slepkova-n-i-ezhovu Сов<ершенно> секретно. СЕКРЕТАРЮ ЦК ВКП(б) – Тов. ЕЖОВУ. Направляю Вам заяв
9746	special_report	attachment_markers	Спецсообщение Г.А. Молчанова Н.И. Ежову с приложением заявления А.Н. Слепкова и справки по его делу	Спецсообщение Г.А. Молчанова Н.И. Ежову с приложением заявления А.Н. Слепкова и справки по его делу ПРОЦЕСС 2-12 МАРТА 1938 г. ПРЕДЫСТОРИЯ Предыстория 1933 1935-11-20T12:43:16 zayavlenie-a-n-slepkova-n-i-ezhovu Со
9746	special_report	list_density	Спецсообщение Г.А. Молчанова Н.И. Ежову с приложением заявления А.Н. Слепкова и справки по его делу	Спецсообщение Г.А. Молчанова Н.И. Ежову с приложением заявления А.Н. Слепкова и справки по его делу ПРОЦЕСС 2-12 МАРТА 1938 г. ПРЕДЫСТОРИЯ Предыстория 1933 1935-11-20T12:43:16 za
5330	interrogation_protocol	question_answer_markers	Протокол допроса Б.М. Нижника	ки кадров Центрального Комитета Красного Креста Украины от 16 ноября 1935 года. ВОПРОС: В протоколе допроса от 13.XI вы показали, что контрреволюционная организация, в которой вы состояли, приняла индивидуальный террор как метод борьбы с партией
5330	interrogation_protocol	date_headers	Протокол допроса Б.М. Нижника	Протокол допроса Б.М. Нижника ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Украинская группа (НКВД УССР) 1935-11-16T19:07:00 protokol-doprosa-b-m-nizhnika ПРОТОКОЛ ДОПРОСА обв<иняемого> НИЖ
5330	interrogation_protocol	list_density	Протокол допроса Б.М. Нижника	Протокол допроса Б.М. Нижника ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Украинская группа (НКВД УССР) 1935-11-16T19:07:00 protokol-dopr
5279	interrogation_protocol	question_answer_markers	Протокол допроса Л.А. Лаврентьева	ОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа В.М. Попова (УНКВД СССР по Горькраю) 1935-11-15T17:13:00 protokol-doprosa-l-a-lavrenteva-3 ПРОТОКОЛ ДОПРОСА ЛАВРЕНТЬЕВА, Леонида Алексеевича , от 15 ноября 35 г.
5279	interrogation_protocol	date_headers	Протокол допроса Л.А. Лаврентьева	Протокол допроса Л.А. Лаврентьева ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа В.М. Попова (УНКВД СССР по Горькраю) 1935-11-15T17:13:00 protokol-doprosa-l-a-lavrenteva-3 ПРОТОКОЛ ДОПРОСА
5279	interrogation_protocol	list_density	Протокол допроса Л.А. Лаврентьева	Протокол допроса Л.А. Лаврентьева ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа В.М. Попова (УНКВД СССР по Горькраю) 1935-11-15T17:1
4853	memo_note	question_answer_markers	Записка А.Я. Свердлова Н.И. Ежову о восстановлении в рядах партии	его пребывания в партии. В связи с тем, что намеченные Вами сроки истекли, этот вопрос в скором времени должен стоять в партийной организации Академии. Очень просил бы Вас дать указания относительно освещения известного Вам вопроса. Причем вопрос
4853	memo_note	salutation_markers	Записка А.Я. Свердлова Н.И. Ежову о восстановлении в рядах партии	-14T18:43:00 zapiska-a-ya-sverdlova-n-i-ezhovu-o-vosstanovlenii-v-ryadah-partii Уважаемый тов. Ежов. В состоявшейся беседе 10 апреля с<его> г<ода> Вы дали ряд указаний относительно моего пребывания в партии. В связи с тем, что намеченные Вами сроки
4853	memo_note	list_density	Записка А.Я. Свердлова Н.И. Ежову о восстановлении в рядах партии	Записка А.Я. Свердлова Н.И. Ежову о восстановлении в рядах партии КРЕМЛЕВСКОЕ ДЕЛО ДРУГИЕ ДОКУМЕНТЫ Прочие документы 1935-11-14T18:43:00 zapiska-a-ya-sverdlova-n-i-ezhovu-o
4852	memo_note	question_answer_markers	Записка В.В. Осинского Н.И. Ежову о восстановлении в рядах ВЛКСМ	Записка В.В. Осинского Н.И. Ежову о восстановлении в рядах ВЛКСМ КРЕМЛЕВСКОЕ ДЕЛО ДРУГИЕ ДОКУМЕНТЫ Прочие документы 1935-11-14T18:42:00 zapiska-v-v-osinskogo-n-i-ezhovu-o
